번호,사업명,발주기관,수요기관,예산액,예산(만원),예산(억),발주시기,계약방법,업종,재량여부,지역,담당자,연락처
R26DD20667351,2026년 청주국제공항 사업장생활계폐기물 위탁처리 용역,한국공항공사 김포공항,한국공항공사,117417300,11742,1.17,2026-02-25 14:23:28,제한경쟁,기타,재량계약,,이다희,02-2660-4080
R26DD20667337,2026학년도 농산어촌 지역 순회 방과후학교 전문강사제 프로그램 위탁 용역,경상북도교육청 경상북도영천교육지원청,경상북도교육청,29970000,2997,0.3,2026-02-25 14:17:32,제한경쟁,기타,소액수의,,문영원,054-330-2432
R26DD20667308,2026학년도 강북고등학교 2학년 수학여행 위탁용역,대구광역시교육청 강북고등학교,대구광역시교육청,141184000,14118,1.41,2026-02-25 14:11:52,제한경쟁,기타,재량계약,,김태경,053-235-5952
R26DD20667295,2026 조선해양축제 행사 운영대행 용역,울산광역시 동구,울산광역시,650000000,65000,6.5,2026-02-25 14:07:22,일반경쟁,기타,일반경쟁,,김상훈,052-209-3502
R26DD20667291,(긴급)2026학년도 서울공연예술고등학교 2학년 소규모테마형교육여행 위탁 용역,서울특별시교육청 서울공연예술고등학교,서울특별시교육청,159769410,15977,1.6,2026-02-25 14:05:56,제한경쟁,기타,재량계약,,민병찬,02-3281-9766
R26DD20666346,2026년 찾아가는 프렌즈게임 랜드 행사 용역,사회복지법인 세이브더칠드런코리아,사회복지법인 세이브더칠드런코리아,146000000,14600,1.46,2026-02-24 20:12:29,일반경쟁,기타,재량계약,,조영연,02-2126-4390
R26DD20666332,2026년도 인터넷 법령 판례 검색서비스 용역 계약,해양경찰청,해양경찰청,78000000,7800,0.78,2026-02-24 20:01:53,제한경쟁,기타,재량계약,,왕정현,032-835-2317
R26DD20666331,2026년 대형폐기물 잔재물 위탁처리사업 용역(단가계약) ,경상남도 남해군,경상남도,35200000,3520,0.35,2026-02-24 20:01:16,수의계약,기타,소액수의,,류치훈,055-860-3264
R26DD20666277,국도38호선 당진2권역 포장도 보수공사 건설폐기물처리용역,국토교통부 대전지방국토관리청 예산국토관리사무소,국토교통부,218680000,21868,2.19,2026-02-24 19:13:52,제한경쟁,토목공사,일반경쟁,,김원채,041-330-6517
R26DD20665872,범죄취약지 내 빈집정비사업 건설폐기물 처리용역,전북특별자치도 익산시,전북특별자치도,55527000,5553,0.56,2026-02-24 16:11:18,수의계약,기타,재량계약,,신두익,063-859-5938
R26DD20665818,"2026년 해양조사선(황해로호, 해양누리호) 선박 및 장비보험",해양수산부 국립해양조사원 서해해양조사사무소,해양수산부,115884550,11588,1.16,2026-02-24 15:52:00,일반경쟁,기타,재량계약,,오찬미,063-441-0808
R26DD20665812,영북지구 수리시설개보수사업 토목공사 재해예방기술지도 용역,한국농어촌공사 강원지역본부 속초.고성.양양지사,한국농어촌공사,15312000,1531,0.15,2026-02-24 15:49:05,수의계약,건축공사,소액수의,,이예솔,033-630-0110
R26DD20665778,2026년 어촌환경돌봄사업,해양환경공단,정부산하기관및위원회,340000000,34000,3.4,2026-02-24 15:35:33,일반경쟁,기타,일반경쟁,,김현수,02-3498-8573
R26DD20665753,2026년 한성백제박물관 스마트 앱 유지관리 용역,한성백제박물관,서울특별시,20000000,2000,0.2,2026-02-24 15:25:30,수의계약,기타,소액수의,,류령모,02-2152-5902
R26DD20665751,풍서천 지방하천 친수지구 조성사업 건설폐기물처리용역,충청남도 천안시,충청남도,35960000,3596,0.36,2026-02-24 15:24:59,수의계약,토목공사,소액수의,,류하연,041-521-5293
R26DD20665670,센서 기반 LNG 발전시설 공정별 온실가스 배출 현황 정밀 조사 연구,기후에너지환경부 국립환경과학원,기후에너지환경부,100000000,10000,1.0,2026-02-24 14:54:27,제한경쟁,기타,재량계약,,박희민,032-560-7032
R26DD20665658,마암지구 대구획 경지정리사업 폐기물처리 용역,경상남도 고성군,경상남도,275038000,27504,2.75,2026-02-24 14:51:42,제한경쟁,기타,일반경쟁,,안진성,055-670-2593
R26DD20667244,2026학년도 AI진로설계 프로그램 위탁운영 용역,동서울대학산학협력단,동서울대학산학협력단,70000000,7000,0.7,2026-02-25 13:51:01,수의계약,기타,재량계약,,어성길,031-720-2024
R26DD20667243,원주교도소 내의류 택배운송 용역 입찰 공고,법무부 서울지방교정청 원주교도소,법무부,10685000,1068,0.11,2026-02-25 13:50:33,제한경쟁,기타,소액수의,,김승현,033-741-4842
R26DD20667179,향옥 복원 정비 기본계획 수립 용역(협상),충청남도 공주시,충청남도,100000000,10000,1.0,2026-02-25 13:34:46,제한경쟁,기타,재량계약,,한지예,041-840-8434
R26DD20667175,W브릿지 AI 경력개발 솔루션 서비스 개발·구축 사업,한국여성과학기술인육성재단,한국여성과학기술인육성재단,95000000,9500,0.95,2026-02-25 13:33:23,일반경쟁,기타,재량계약,,차은지,02-6411-1075
R26DD20666391,2026년 한국수목원정원관리원 통합 고객만족도 조사,한국수목원정원관리원,한국수목원정원관리원,40500000,4050,0.41,2026-02-24 21:09:34,제한경쟁,조경공사,소액수의,,조형진,044-270-5134
R26DD20667298,2026학년도 해강중학교 3학년 현장체험학습 차량 임차 용역,부산광역시교육청 부산광역시해운대교육청 해강중학교,부산광역시교육청,24193000,2419,0.24,2026-02-25 14:07:54,제한경쟁,기타,소액수의,,정연복,051-740-2707
R26DD20667271,2026년 남동구 긴급누수복구공사 건설폐기물 운반 및 처리용역(연간계약),인천광역시 상수도사업본부 남동부수도사업소,인천광역시,48906000,4891,0.49,2026-02-25 14:00:47,수의계약,기타,소액수의,,오승민,032-720-3571
R26DD20666114,(긴급)2026학년도 강릉영동대학교 야구부 운행 버스 임차 용역 입찰 공고(재입찰),강릉영동대학,교육부,105000000,10500,1.05,2026-02-24 17:32:32,제한경쟁,기타,재량계약,,백예은,033-610-0445
R26DD20666024,내동 홈플러스 일원 노후관로 교체공사 폐기물처리 용역,경상남도 김해시,경상남도,53340000,5334,0.53,2026-02-24 16:59:48,수의계약,기타,재량계약,,강봉주,055-330-3907
R26DD20667122,제조업 분야 위험성평가 표준모델 추가 개발 및 정비 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,100000000,10000,1.0,2026-02-25 13:19:58,제한경쟁,기타,재량계약,,신비오 차장 ,052-703-0853
R26DD20667109,건설공사 주체별 안전책임 강화 방안 ,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,50000000,5000,0.5,2026-02-25 13:14:24,제한경쟁,기타,소액수의,,서용수 연구위원 ,052-703-0843
R26DD20666895,2026년 SBA미디어콘텐츠센터 스튜디오 및 전문장비 유지관리 용역,(재)서울경제진흥원,서울특별시,236300000,23630,2.36,2026-02-25 10:24:17,제한경쟁,기타,일반경쟁,,이명훈,02-2124-2820
R26DD20666878,"금정IC-2, 3교 보수보강공사 건설폐기물 처리용역",경기도 군포시,경기도,25762000,2576,0.26,2026-02-25 10:17:14,수의계약,기타,소액수의,,최은지,031-390-0913
R26DD20666824,2026년 수도권매립지 내부도로 영업배상책임보험 용역,수도권매립지관리공사,수도권매립지관리공사,9005000,900,0.09,2026-02-25 10:03:04,일반경쟁,토목공사,소액수의,,이준우,032-560-9378
R26DD20667037,2026년 경기도 취약노동자 휴가비 지원 플랫폼 운영,경기관광공사,경기도,0,0,0,2026-02-25 11:30:27,일반경쟁,기타,금액미정,,최윤지,031-259-4724
R26DD20666999,국도42호선 횡성 안흥-방림1 도로건설공사 건설폐기물처리용역(6차),국토교통부 원주지방국토관리청,국토교통부,500000000,50000,5.0,2026-02-25 11:20:27,제한경쟁,토목공사,일반경쟁,,이준범,033-769-5723
R26DD20666982,2026년도 역사지리정보DB 구축 용역,교육부 국사편찬위원회,교육부,151000000,15100,1.51,2026-02-25 11:12:47,제한경쟁,기타,재량계약,,이재훈,02-500-8343
R26DD20666942,K-STAR 비자트랙 유학생 페널데이터 조사,법무부,법무부,35000000,3500,0.35,2026-02-25 10:51:28,제한경쟁,기타,소액수의,,나예지,02-2110-4069
R26DD20666938,국가생물다양성 정보 공유체계 운영 및 클라우드 이전,기후에너지환경부 국립생물자원관,기후에너지환경부,200000000,20000,2.0,2026-02-25 10:48:33,제한경쟁,기타,재량계약,,손승훈,032-590-7519
R26DD20666790,광명 舊근로청소년복지관부지 도시개발사업 매장유산 표본조사 용역,한국자산관리공사,한국자산관리공사,64691000,6469,0.65,2026-02-25 09:55:40,제한경쟁,기타,재량계약,,이지민,051-794-4016
R26DD20666656,지곡초등학교 내진부적정건물철거 및 기타공사 폐기물처리용역(가연성),경상북도교육청 경상북도영천교육지원청,경상북도교육청,26400000,2640,0.26,2026-02-25 09:28:03,수의계약,기타,소액수의,,문영원,054-330-2432
R26DD20666639,"2026년 서울지방우정청 국유재산, 주요물품 화재보험 및 영업배상책임보험 가입",과학기술정보통신부 우정사업본부 서울지방우정청,과학기술정보통신부,963000000,96300,9.63,2026-02-25 09:22:49,일반경쟁,기타,일반경쟁,,유제학,02-6967-9151
R26DD20666621,수산자원 유전자 분석 단가계약,해양수산부 국립수산과학원,해양수산부,92150000,9215,0.92,2026-02-25 09:17:44,제한경쟁,기타,재량계약,,김도균,055-650-2221
R26DD20667324,2026학년도 양산남부고등학교 2학년 수학여행 용역 입찰 공고,경상남도교육청 양산남부고등학교,경상남도교육청,248000000,24800,2.48,2026-02-25 14:15:08,제한경쟁,기타,일반경쟁,,정우득,055-382-1066
R26DD20667320,"창원사파고등학교 급식소 현대화공사 건설폐기물(폐합성수지, 폐목재) 처리용역",경상남도교육청 경상남도창원교육지원청,경상남도교육청,1219900,122,0.01,2026-02-25 14:14:37,수의계약,기타,소액수의,,이상우,055-210-0625
R26DD20667289,2026년 해외도시 수도관계자 초청연수 운영 용역,서울특별시 서울아리수본부,서울특별시,19907000,1991,0.2,2026-02-25 14:05:02,수의계약,기타,소액수의,,유윤정,02-3146-1203
R26DD20667287,재난안전사업 평가 체계 개편을 위한 연구용역,행정안전부,행정안전부,80000000,8000,0.8,2026-02-25 14:04:56,제한경쟁,기타,재량계약,,윤채원,044-205-4170
R26DD20666661,로컬콘텐츠 브랜드업 로컬 상품 패키징 고도화(1차) 용역,재단법인홍주문화관광재단,재단법인홍주문화관광재단,151000000,15100,1.51,2026-02-25 09:31:20,제한경쟁,기타,재량계약,,김기주,070-4125-2818
R26DD20666646,2026년 수산생물질병 연구를 위한 염기서열 분석 단가계약,해양수산부 국립수산과학원,해양수산부,48083000,4808,0.48,2026-02-25 09:24:52,제한경쟁,기타,소액수의,,최명광,051-720-2492
R26DD20666637,전라남도 3대 생활체육대축전 공개행사 연출대행용역,전라남도 장성군,전라남도,890000000,89000,8.9,2026-02-25 09:22:34,제한경쟁,기타,일반경쟁,,이미애,061-390-8526
R26DD20666628,"2026년 중소기업 빅데이터 분석, 활용 지원사업 컨설팅",재단법인부산테크노파크,재단법인부산테크노파크,390000000,39000,3.9,2026-02-25 09:19:29,일반경쟁,기타,일반경쟁,,주혜련,051-974-9019
R26DD20666594,2026년 배봉산 인공암벽장 위탁 용역,서울특별시 동대문구,서울특별시,50000000,5000,0.5,2026-02-25 09:08:34,수의계약,기타,소액수의,,서동륜,02-2127-4776
R26DD20667266,2026년 제품안전정책분야 학술연구용역 재공고,산업통상부 국가기술표준원,산업통상부,386000000,38600,3.86,2026-02-25 13:58:47,일반경쟁,기타,일반경쟁,,김묘경,043-870-5321
R26DD20667253,(용역) 일제강점기 임업시험장 보고서 번역사업(2차),산림청 국립산림과학원,산림청,60000000,6000,0.6,2026-02-25 13:54:04,제한경쟁,기타,재량계약,,박정원,02-961-2534
R26DD20667221,기업연구자 경력인증제 플랫폼 사업계획 수립 용역,한국산업기술진흥원,한국산업기술진흥원,149810000,14981,1.5,2026-02-25 13:41:18,제한경쟁,기타,재량계약,,이준형,02-6009-3565
R26DD20667199,2026년 공주산성시장 밤마실 야시장 행사대행용역(협상),충청남도 공주시,충청남도,250000000,25000,2.5,2026-02-25 13:38:15,제한경쟁,기타,일반경쟁,,박일형,041-840-2399
R26DD20667177,2026년 경기 로컬관광 콘텐츠 운영 및 관리,경기관광공사,경기도,195000000,19500,1.95,2026-02-25 13:33:58,제한경쟁,기타,재량계약,,오유녕,031-259-4766
R26DD20667163,스마트 안전장비(공단 재정지원 대상 37종) 인증기준 도입 필요성에 관한 연구,한국산업안전보건공단 산업안전보건연구원,한국산업안전보건공단,50000000,5000,0.5,2026-02-25 13:31:15,제한경쟁,기타,소액수의,,강신지 과장 ,052-703-0856
R26DD20667142,(긴급)2026 회원단체 국외스포츠연수 위탁 용역,경기도체육회,경기도체육회,397000000,39700,3.97,2026-02-25 13:27:01,일반경쟁,기타,일반경쟁,,현승화,031-255-1266
R26DD20666555,중대재해 대응체계 진단 법률 컨설팅 용역,한국교직원공제회,한국교직원공제회,140000000,14000,1.4,2026-02-25 08:45:02,제한경쟁,기타,재량계약,,김유진,02-767-0486
R26DD20665946,2026 우수 외국인 유학생 확보를 위한 글로벌 홍보 대행 위탁 용역,서울과학기술대학교,교육부,270000000,27000,2.7,2026-02-24 16:36:33,제한경쟁,기타,일반경쟁,,황순영,02-970-6123
R26DD20665935,2026년 목동배수지 외 7개소 항청소 용역,서울특별시,서울특별시,203500000,20350,2.04,2026-02-24 16:33:48,제한경쟁,기타,일반경쟁,,한규수,02-3146-3994
R26DD20665902,2026년 산업 맞춤형 심사혁신 사업,지식재산처,지식재산처,600000000,60000,6.0,2026-02-24 16:23:33,일반경쟁,기타,일반경쟁,,권민수,042-481-8252
R26DD20665874,2026년 진로체험실 프로그램 운영 버스 임차 용역,세종특별자치시교육청 세종특별자치시교육청진로교육원,세종특별자치시교육청,168900000,16890,1.69,2026-02-24 16:12:02,제한경쟁,기타,재량계약,,김정희,044-903-8752
R26DD20665862,2026년 국립횡성숲체원 취약계층 특화 프로그램 위탁운영 사업,한국산림복지진흥원,한국산림복지진흥원,100000000,10000,1.0,2026-02-24 16:08:00,제한경쟁,기타,재량계약,,임수민,033-340-6357
R26DD20667104,2026 문경시 영강 어린이 물놀이축제 운영 대행용역,문경관광공사,정부산하기관및위원회,220000000,22000,2.2,2026-02-25 13:11:44,제한경쟁,기타,일반경쟁,,김대연,054-571-7677
